Nitrogen Content,Phosphorous Content,Potassium Content,temperature,humidity,ph,rainfall,label
0.5928571428571429,0.2571428571428571,0.14736842105263157,0.3691352586546047,0.8402003362920265,0.4177202611813657,Extremely Heavy Rain,rice
0.7,0.3,0.11578947368421053,0.4425367988558478,0.8226935666681306,0.7928673493229699,Extremely Heavy Rain,rice
0.4714285714285714,0.34285714285714286,0.1368421052631579,0.49059472825496936,0.8121724294818277,0.9278228622111544,Extremely Heavy Rain,rice
0.6928571428571428,0.38571428571428573,0.14736842105263157,0.5293483696440964,0.8579659363297656,0.4285826494163977,Extremely Heavy Rain,rice
0.6928571428571428,0.32142857142857145,0.1368421052631579,0.47409836993026483,0.8124468446600482,0.6909988625606325,Extremely Heavy Rain,rice
0.42857142857142855,0.3142857142857143,0.15263157894736842,0.360779307343787,0.8638682180683845,0.41464705437699323,Extremely Heavy Rain,rice
0.6,0.32857142857142857,0.10526315789473684,0.406844386015447,0.8137370615112145,0.34722936388259373,Extremely Heavy Rain,rice
0.5214285714285715,0.37142857142857144,0.1368421052631579,0.3810304458899949,0.8696704290982901,0.2741050611045791,Extremely Heavy Rain,rice
0.6571428571428571,0.21428571428571427,0.13157894736842105,0.40315343247358104,0.8096666484920301,0.4522963850878765,Extremely Heavy Rain,rice
0.6071428571428571,0.22857142857142856,0.12631578947368421,0.47405642352658045,0.8409608483367451,0.45455291281478394,Extremely Heavy Rain,rice
0.7,0.34285714285714286,0.12105263157894737,0.3454218313606418,0.8266782375953593,0.0030776669376834536,Extremely Heavy Rain,rice
0.6285714285714286,0.35,0.15263157894736842,0.5105142478124022,0.85586663019164,0.3827236727835993,Extremely Heavy Rain,rice
0.6785714285714286,0.35714285714285715,0.14210526315789473,0.5425134784469047,0.8333015690120897,0.31623813008009405,Extremely Heavy Rain,rice
0.7071428571428572,0.37142857142857144,0.10526315789473684,0.5413723508365281,0.8206731330971888,0.3194861377815631,Extremely Heavy Rain,rice
0.6785714285714286,0.24285714285714285,0.11052631578947368,0.45399383563333134,0.846368063253329,0.18602287249893218,Extremely Heavy Rain,rice
0.42857142857142855,0.2714285714285714,0.15263157894736842,0.36813629849498986,0.8437624838328802,0.8065030724022877,Extremely Heavy Rain,rice
0.45,0.2785714285714286,0.1368421052631579,0.4633433475296349,0.8538644830911405,0.19337270922202537,Extremely Heavy Rain,rice
0.44285714285714284,0.2642857142857143,0.11052631578947368,0.421328706330935,0.8322491950487086,0.47658939249033655,Extremely Heavy Rain,rice
0.45714285714285713,0.2857142857142857,0.14736842105263157,0.5073252762385632,0.8512583376497418,0.17715128298178362,Extremely Heavy Rain,rice
0.5928571428571429,0.39285714285714285,0.11052631578947368,0.506336486358718,0.8072446406842648,0.6351429906931005,Extremely Heavy Rain,rice
0.5857142857142857,0.25,0.13157894736842105,0.4530087277890509,0.8679772010377854,0.42355773604435987,Extremely Heavy Rain,rice
0.6071428571428571,0.3357142857142857,0.15789473684210525,0.5279681615109286,0.8361492699755855,0.7422890602396751,Extremely Heavy Rain,rice
0.65,0.21428571428571427,0.12105263157894737,0.48521015579441956,0.8121980493774574,0.3776646174640536,Extremely Heavy Rain,rice
0.5428571428571428,0.3142857142857143,0.14210526315789473,0.48706677301741536,0.8636326220925384,0.06726032770495831,Extremely Heavy Rain,rice
0.5285714285714286,0.24285714285714285,0.12105263157894737,0.4352102113676154,0.8650946331317357,0.9288719649805575,Extremely Heavy Rain,rice
0.5642857142857143,0.2714285714285714,0.12631578947368421,0.38766461234034616,0.8145883805662216,0.6882621745373436,Extremely Heavy Rain,rice
0.6285714285714286,0.35714285714285715,0.15789473684210525,0.47730526018029606,0.8107380418520846,0.9115828889348897,Extremely Heavy Rain,rice
0.42857142857142855,0.22142857142857142,0.14736842105263157,0.4409489340004594,0.8452049734586617,0.09396511514742517,Extremely Heavy Rain,rice
0.5428571428571428,0.39285714285714285,0.12631578947368421,0.3387297450054831,0.809881088215279,0.5890644442363964,Extremely Heavy Rain,rice
0.6642857142857143,0.36428571428571427,0.14210526315789473,0.4538107497660201,0.834311620193178,0.7953025600325564,Extremely Heavy Rain,rice
0.4642857142857143,0.39285714285714285,0.14736842105263157,0.396894186064228,0.8300635632355473,0.21839449531571092,Extremely Heavy Rain,rice
0.6785714285714286,0.3357142857142857,0.11052631578947368,0.5254205041643409,0.8552629592869007,0.17998869515269145,Extremely Heavy Rain,rice
0.5357142857142857,0.2357142857142857,0.12631578947368421,0.44141837813780466,0.8677160183392219,0.4047012293914401,Extremely Heavy Rain,rice
0.5285714285714286,0.35,0.12105263157894737,0.5081021857427316,0.8505010543050822,0.7074949588166586,Extremely Heavy Rain,rice
0.65,0.22142857142857142,0.15789473684210525,0.47150886762013294,0.8372854231051319,0.31623378836628296,Extremely Heavy Rain,rice
0.5071428571428571,0.29285714285714287,0.13157894736842105,0.34581785970604995,0.8329822608663525,0.7464437558740799,Extremely Heavy Rain,rice
0.7071428571428572,0.35714285714285715,0.10526315789473684,0.3894020265300315,0.8084661438149503,0.5005702113011656,Extremely Heavy Rain,rice
0.5142857142857142,0.25,0.12105263157894737,0.3498717395018625,0.83408131445129,0.8654604315909735,Extremely Heavy Rain,rice
0.5928571428571429,0.37857142857142856,0.15789473684210525,0.5111137354923254,0.851126272122247,0.2910439449311459,Extremely Heavy Rain,rice
0.6642857142857143,0.37857142857142856,0.12105263157894737,0.3559323033204448,0.8544459611873346,0.6446480753604839,Extremely Heavy Rain,rice
0.5,0.22142857142857142,0.14210526315789473,0.3929414858644366,0.8148389118978993,0.6492676588554855,Extremely Heavy Rain,rice
0.5428571428571428,0.3,0.14210526315789473,0.339885505054177,0.848171617395921,0.2454923374839468,Extremely Heavy Rain,rice
0.7071428571428572,0.2571428571428571,0.11052631578947368,0.4719486257231186,0.8411104562207237,0.5798357965107814,Extremely Heavy Rain,rice
0.7071428571428572,0.35,0.11578947368421053,0.3718807680508152,0.8097155236400337,0.19720280529907713,Extremely Heavy Rain,rice
0.6142857142857143,0.38571428571428573,0.10526315789473684,0.512077403238404,0.8328222273213831,0.6494103269223526,Extremely Heavy Rain,rice
0.4928571428571429,0.29285714285714287,0.1368421052631579,0.44728983609980383,0.809077426016803,0.0022856609309913263,Extremely Heavy Rain,rice
0.65,0.36428571428571427,0.11578947368421053,0.44096999792480795,0.8127576648331533,0.4543312074256601,Extremely Heavy Rain,rice
0.4357142857142857,0.3357142857142857,0.1368421052631579,0.48760767177065406,0.8559855669210905,0.6272634899739312,Extremely Heavy Rain,rice
0.4785714285714286,0.2857142857142857,0.12105263157894737,0.4197156948874605,0.8335955824868293,0.7677543818869574,Extremely Heavy Rain,rice
0.5642857142857143,0.2642857142857143,0.11578947368421053,0.48447728519873207,0.8423055848045424,0.5294126828013638,Extremely Heavy Rain,rice
0.5571428571428572,0.2714285714285714,0.14210526315789473,0.37732376550353725,0.8444257772588204,0.7621765494714036,Extremely Heavy Rain,rice
0.5357142857142857,0.35,0.11052631578947368,0.5273975495518642,0.8647977008309669,0.6752686039434505,Extremely Heavy Rain,rice
0.6928571428571428,0.22142857142857142,0.15789473684210525,0.4046442197186173,0.8295373172581085,0.6468837552340793,Extremely Heavy Rain,rice
0.4785714285714286,0.3,0.15263157894736842,0.5405627075652166,0.8285907612430522,0.9577821590539604,Extremely Heavy Rain,rice
0.5214285714285715,0.21428571428571427,0.12105263157894737,0.48496650140816433,0.8311054424602256,0.0,Extremely Heavy Rain,rice
0.55,0.22142857142857142,0.11578947368421053,0.5452037410067638,0.8243546396391553,0.37828168976985943,Extremely Heavy Rain,rice
0.5785714285714286,0.2571428571428571,0.12105263157894737,0.4182227964195066,0.8538643073397493,0.8425758495211702,Extremely Heavy Rain,rice
0.4857142857142857,0.37142857142857144,0.14736842105263157,0.521179031660703,0.8102979350008327,0.23471021659518634,Extremely Heavy Rain,rice
0.5142857142857142,0.2857142857142857,0.10526315789473684,0.5012863916270844,0.8436923478400377,0.2519590109433433,Extremely Heavy Rain,rice
0.4357142857142857,0.34285714285714286,0.14736842105263157,0.5306755689640059,0.819099241792432,0.449692815635795,Extremely Heavy Rain,rice
0.4785714285714286,0.2714285714285714,0.12631578947368421,0.5198216937505705,0.8699997111029593,0.33273271866186566,Extremely Heavy Rain,rice
0.4785714285714286,0.37857142857142856,0.12631578947368421,0.4968467890191537,0.8124304841698781,0.1499595819862573,Extremely Heavy Rain,rice
0.4714285714285714,0.39285714285714285,0.12105263157894737,0.40032901110164715,0.8505032966638766,0.4573767023944654,Extremely Heavy Rain,rice
0.5857142857142857,0.2714285714285714,0.12105263157894737,0.43656989326955875,0.8240018241199174,0.03354596223576057,Extremely Heavy Rain,rice
0.6,0.32142857142857145,0.15263157894736842,0.5029814285943947,0.8236521303668792,0.31111459668092944,Extremely Heavy Rain,rice
0.5785714285714286,0.34285714285714286,0.14210526315789473,0.44833158165759585,0.8188304535207086,0.05770979068975381,Extremely Heavy Rain,rice
0.65,0.32142857142857145,0.13157894736842105,0.3622589331543505,0.8591387225017085,0.48742156267823866,Extremely Heavy Rain,rice
0.6642857142857143,0.34285714285714286,0.12105263157894737,0.546577469650977,0.8302577824425109,0.6904008213389183,Extremely Heavy Rain,rice
0.6428571428571429,0.2785714285714286,0.12105263157894737,0.45314217199156664,0.8558823502494645,0.8255335777772737,Extremely Heavy Rain,rice
0.5785714285714286,0.2857142857142857,0.10526315789473684,0.5344643515582149,0.8069530070732942,0.38572308349939904,Extremely Heavy Rain,rice
0.5571428571428572,0.25,0.12105263157894737,0.5325187218198225,0.8555253321775285,0.8512042839973513,Extremely Heavy Rain,rice
0.42857142857142855,0.32857142857142857,0.11052631578947368,0.4187697513906388,0.8419239420243513,0.3422171612047295,Extremely Heavy Rain,rice
0.6285714285714286,0.29285714285714287,0.14210526315789473,0.4183655803606441,0.8504148294496823,0.5351245058774925,Extremely Heavy Rain,rice
0.6642857142857143,0.3,0.11578947368421053,0.3836547219405652,0.8331968949438416,0.5001170747360817,Extremely Heavy Rain,rice
0.42857142857142855,0.35714285714285715,0.15789473684210525,0.3798867720113374,0.8486681961222264,0.3112487422235059,Extremely Heavy Rain,rice
0.5571428571428572,0.21428571428571427,0.15263157894736842,0.534909742608033,0.866155093610463,0.6915660809260197,Extremely Heavy Rain,rice
0.4642857142857143,0.22857142857142856,0.13157894736842105,0.43877025520094454,0.8521260316348926,0.10972725068829085,Extremely Heavy Rain,rice
0.5071428571428571,0.35,0.005263157894736842,0.4162645902170667,0.5931897625074767,0.24908486196599916,Very Heavy Rain,maize
0.4357142857142857,0.2785714285714286,0.010526315789473684,0.5215263877588459,0.6957534315955112,0.6444327569304319,Very Heavy Rain,maize
0.5714285714285714,0.2714285714285714,0.005263157894736842,0.44480131412827484,0.6959972760485702,0.5528443709891185,Heavy Rain,maize
0.5214285714285715,0.37857142857142856,0.031578947368421054,0.3365181488804764,0.5150320858979396,0.5321363112278281,Heavy Rain,maize
0.4357142857142857,0.2357142857142857,0.02631578947368421,0.2914362506904331,0.5802371460614882,0.32286088378553485,Heavy Rain,maize
0.4857142857142857,0.2571428571428571,0.005263157894736842,0.3910039933763375,0.5166670177032939,0.3858748384230318,Very Heavy Rain,maize
0.6642857142857143,0.2571428571428571,0.010526315789473684,0.5070812115631694,0.6297898804631986,0.3487687437871785,Very Heavy Rain,maize
0.6357142857142857,0.39285714285714285,0.021052631578947368,0.49410554705265036,0.6322113126233648,0.3038622703875587,Very Heavy Rain,maize
0.5428571428571428,0.2785714285714286,0.010526315789473684,0.3499430247489505,0.5784056043879438,0.284385908905104,Heavy Rain,maize
0.4785714285714286,0.39285714285714285,0.05263157894736842,0.4859449821318575,0.633459966547069,0.24919877282742003,Very Heavy Rain,maize
0.5,0.2785714285714286,0.021052631578947368,0.43749733118652007,0.7202023146985095,0.28343744832632156,Very Heavy Rain,maize
0.6428571428571429,0.3142857142857143,0.031578947368421054,0.4834858249675774,0.6539124751892226,0.49081079566888225,Very Heavy Rain,maize
0.44285714285714284,0.3357142857142857,0.005263157894736842,0.40605015409781514,0.5300890758720935,0.6562416578438284,Heavy Rain,maize
0.6571428571428571,0.2785714285714286,0.005263157894736842,0.3034702466814672,0.6202153478154668,0.3604993242511666,Very Heavy Rain,maize
0.4714285714285714,0.35,0.031578947368421054,0.49405007620265595,0.5477814188012392,0.3056623240596916,Very Heavy Rain,maize
0.45,0.37857142857142856,0.03684210526315789,0.2846476383056846,0.48380369265576273,0.4012349293916875,Heavy Rain,maize
0.5,0.3,0.010526315789473684,0.4766248631199844,0.6806821973028243,0.5337307491749783,Very Heavy Rain,maize
0.4357142857142857,0.2571428571428571,0.010526315789473684,0.49260016057886646,0.6136287739371225,0.3400697804632599,Very Heavy Rain,maize
0.4714285714285714,0.34285714285714286,0.021052631578947368,0.43075244704982313,0.5466856641648816,0.34396623628571316,Heavy Rain,maize
0.5285714285714286,0.35714285714285715,0.021052631578947368,0.27849734222975864,0.5828211365504891,0.42937475343696974,Very Heavy Rain,maize
0.55,0.37142857142857144,0.031578947368421054,0.48626307425908116,0.7247580491185787,0.516916787885249,Very Heavy Rain,maize
0.7071428571428572,0.32142857142857145,0.0,0.2814186724470495,0.6895050084674671,0.1899995582016003,Very Heavy Rain,maize
0.5285714285714286,0.36428571428571427,0.03684210526315789,0.2855403365974928,0.6318111283966197,0.6101254626836354,Very Heavy Rain,maize
0.5928571428571429,0.2857142857142857,0.031578947368421054,0.3021397584065362,0.5289268666556405,0.23781443358616802,Very Heavy Rain,maize
0.7142857142857143,0.30714285714285716,0.005263157894736842,0.5100169755651698,0.6391271074942375,0.1821771751545464,Very Heavy Rain,maize
0.5642857142857143,0.32857142857142857,0.005263157894736842,0.4985149597464775,0.6557324643634702,0.528852656580744,Very Heavy Rain,maize
0.6714285714285714,0.24285714285714285,0.015789473684210527,0.4548343710501929,0.512495705433123,0.29698077074388585,Very Heavy Rain,maize
0.5357142857142857,0.3142857142857143,0.0,0.3837234911098902,0.6948986171562466,0.3054008206866075,Very Heavy Rain,maize
0.5571428571428572,0.30714285714285716,0.03684210526315789,0.430639792037943,0.585565074204797,0.19513914781306962,Heavy Rain,maize
0.6214285714285714,0.35,0.02631578947368421,0.5069410303465813,0.5903338981455317,0.5255655540529102,Very Heavy Rain,maize
0.6214285714285714,0.21428571428571427,0.05263157894736842,0.38099209306365783,0.5863138563076594,0.39230618306377496,Heavy Rain,maize
0.45,0.2714285714285714,0.021052631578947368,0.2926213839997211,0.48704393142463004,0.5474725413362919,Very Heavy Rain,maize
0.6,0.37142857142857144,0.05263157894736842,0.41389480392963096,0.6491527139580899,0.49633606220366266,Heavy Rain,maize
0.45714285714285713,0.21428571428571427,0.042105263157894736,0.42854560411995674,0.5698258119960634,0.22581797826315078,Heavy Rain,maize
0.42857142857142855,0.29285714285714287,0.03684210526315789,0.4851003845808105,0.6182123111605532,0.541952317665808,Very Heavy Rain,maize
0.7,0.2785714285714286,0.031578947368421054,0.5116108232754932,0.7284625039008661,0.5081906118271583,Very Heavy Rain,maize
0.5357142857142857,0.36428571428571427,0.015789473684210527,0.3191995937652066,0.5758461933359293,0.23111823102221374,Heavy Rain,maize
0.6142857142857143,0.35714285714285715,0.031578947368421054,0.3838992316241929,0.5404973356541146,0.6016729343532169,Very Heavy Rain,maize
0.7,0.21428571428571427,0.015789473684210527,0.4520059714737136,0.7380894519618583,0.41730850152690746,Very Heavy Rain,maize
0.5428571428571428,0.37142857142857144,0.015789473684210527,0.3065725775069969,0.7341460549024386,0.3637615904632669,Very Heavy Rain,maize
0.7071428571428572,0.36428571428571427,0.010526315789473684,0.4613991892770856,0.716000008000526,0.411130886721569,Very Heavy Rain,maize
0.42857142857142855,0.2785714285714286,0.042105263157894736,0.4821133754956083,0.6758600660527977,0.23994093569863637,Very Heavy Rain,maize
0.5285714285714286,0.30714285714285716,0.010526315789473684,0.3866183478658327,0.5487895512870871,0.47679219424686425,Heavy Rain,maize
0.6357142857142857,0.39285714285714285,0.010526315789473684,0.4996474187534455,0.5088856839157735,0.32737495517161264,Very Heavy Rain,maize
0.4928571428571429,0.32857142857142857,0.042105263157894736,0.40430258442171396,0.7124030945969343,0.6009058907756806,Very Heavy Rain,maize
0.6857142857142857,0.29285714285714287,0.03684210526315789,0.35496396872410696,0.6622750296251184,0.4999810006951527,Heavy Rain,maize
0.4357142857142857,0.39285714285714285,0.0,0.48453829419733246,0.658908264294513,0.4215792271965515,Very Heavy Rain,maize
0.5285714285714286,0.37857142857142856,0.015789473684210527,0.33848423541190203,0.4977735632279045,0.5760393820839721,Very Heavy Rain,maize
0.5285714285714286,0.2714285714285714,0.042105263157894736,0.5170717291396314,0.569775102581134,0.4415402124538824,Very Heavy Rain,maize
0.45,0.2714285714285714,0.010526315789473684,0.31589016927061536,0.6163431854877874,0.6028625736384886,Very Heavy Rain,maize
0.7071428571428572,0.22142857142857142,0.02631578947368421,0.35486369876839063,0.6147213681705938,0.5572336078166878,Very Heavy Rain,maize
0.55,0.22142857142857142,0.042105263157894736,0.47968206153647436,0.5026935245190184,0.5497536133444032,Very Heavy Rain,maize
0.6214285714285714,0.39285714285714285,0.042105263157894736,0.3456058329063613,0.5960792279076168,0.47962072462076183,Heavy Rain,maize
0.42857142857142855,0.2357142857142857,0.010526315789473684,0.2896374150996728,0.6002809196708655,0.4914641866331729,Very Heavy Rain,maize
0.6714285714285714,0.35,0.010526315789473684,0.43974322283416145,0.5678686313638472,0.2898069144296313,Very Heavy Rain,maize
0.6785714285714286,0.2357142857142857,0.03684210526315789,0.3328117948535173,0.561373620708106,0.24262955677859252,Very Heavy Rain,maize
0.6,0.2785714285714286,0.031578947368421054,0.39379301696982766,0.5700304361797314,0.28271245738650047,Very Heavy Rain,maize
0.55,0.37857142857142856,0.021052631578947368,0.4220612834747884,0.49974600925390916,0.2630461570475462,Very Heavy Rain,maize
0.4714285714285714,0.2785714285714286,0.02631578947368421,0.3095274502954057,0.6625573154996189,0.580286897531637,Very Heavy Rain,maize
0.45,0.21428571428571427,0.005263157894736842,0.39856117936135327,0.6148470379605606,0.4238717494336513,Very Heavy Rain,maize
0.5642857142857143,0.2857142857142857,0.02631578947368421,0.4522475321475515,0.5353605839161102,0.23747520018858262,Very Heavy Rain,maize
0.5142857142857142,0.39285714285714285,0.05263157894736842,0.29283089925022443,0.6626176458397095,0.25695952722225623,Very Heavy Rain,maize
0.4785714285714286,0.32857142857142857,0.04736842105263158,0.44311541160406454,0.5623526785021006,0.19364079859260644,Heavy Rain,maize
0.6142857142857143,0.22142857142857142,0.04736842105263158,0.5351024514010241,0.7128876087902819,0.26158045180136846,Very Heavy Rain,maize
0.5428571428571428,0.30714285714285716,0.015789473684210527,0.3160934957668516,0.6705165571778972,0.25780355083412787,Very Heavy Rain,maize
0.5357142857142857,0.34285714285714286,0.015789473684210527,0.3581599079675754,0.5378603113046928,0.6220324202952384,Very Heavy Rain,maize
0.5785714285714286,0.2857142857142857,0.042105263157894736,0.317030210022347,0.6496980283760768,0.3970910330135402,Very Heavy Rain,maize
0.5214285714285715,0.2857142857142857,0.031578947368421054,0.4763957285614148,0.7219524306614173,0.5457654506512778,Very Heavy Rain,maize
0.5071428571428571,0.21428571428571427,0.04736842105263158,0.4060039481139582,0.5389582420841097,0.27467969674559095,Heavy Rain,maize
0.6857142857142857,0.35,0.03684210526315789,0.5095040018333807,0.5625379761469522,0.6540005567656701,Very Heavy Rain,maize
0.7071428571428572,0.24285714285714285,0.015789473684210527,0.31324530600397443,0.6532273241962882,0.3704603731673416,Very Heavy Rain,maize
0.44285714285714284,0.30714285714285716,0.02631578947368421,0.3887373270295091,0.5513528599611841,0.5697315834370099,Very Heavy Rain,maize
0.6142857142857143,0.22857142857142856,0.005263157894736842,0.3529722302153253,0.5349309626972714,0.1860603686620484,Heavy Rain,maize
0.6714285714285714,0.32142857142857145,0.021052631578947368,0.43709465428525696,0.7224311535146938,0.29034036584259376,Very Heavy Rain,maize
0.5428571428571428,0.24285714285714285,0.04736842105263158,0.4658116249474716,0.488550601920058,0.665871108074978,Heavy Rain,maize
0.55,0.3357142857142857,0.010526315789473684,0.48419777836483335,0.6198750805032598,0.23733835073409187,Very Heavy Rain,maize
0.5285714285714286,0.24285714285714285,0.042105263157894736,0.4166544092786555,0.6203007892697726,0.5939137311200219,Very Heavy Rain,maize
0.5785714285714286,0.3142857142857143,0.02631578947368421,0.27824125901108854,0.5531772120889183,0.17006610614703133,Very Heavy Rain,maize
0.45,0.2642857142857143,0.031578947368421054,0.4358514914795815,0.7055945450202523,0.26531217606391805,Heavy Rain,maize
0.7071428571428572,0.2357142857142857,0.031578947368421054,0.42440726544456453,0.6960455495310042,0.45065139104626756,Heavy Rain,maize
0.6428571428571429,0.3357142857142857,0.05263157894736842,0.5177416854131329,0.6669917078288579,0.607913383414947,Very Heavy Rain,maize
0.4857142857142857,0.25,0.021052631578947368,0.5228443798765071,0.6259072772540153,0.5519952302498747,Very Heavy Rain,maize
0.42857142857142855,0.37142857142857144,0.04736842105263158,0.29693845808879316,0.5653839261010281,0.37331816386230043,Very Heavy Rain,maize
0.5071428571428571,0.3357142857142857,0.015789473684210527,0.49156804307914226,0.4928465402693058,0.2627518712095746,Very Heavy Rain,maize
0.4357142857142857,0.38571428571428573,0.010526315789473684,0.43814808508300757,0.5353661289960899,0.4914529481543073,Very Heavy Rain,maize
0.6285714285714286,0.2357142857142857,0.0,0.4907988701970944,0.6222160973606768,0.48498795163545566,Heavy Rain,maize
0.4642857142857143,0.39285714285714285,0.03684210526315789,0.4994118158764127,0.7080570200086487,0.5357904018071644,Very Heavy Rain,maize
0.5571428571428572,0.22857142857142856,0.03684210526315789,0.49864157696717737,0.5883414997184286,0.4433195925567696,Very Heavy Rain,maize
0.5571428571428572,0.37857142857142856,0.0,0.4885930410648196,0.6468630452567801,0.5095799448588629,Heavy Rain,maize
0.6571428571428571,0.39285714285714285,0.042105263157894736,0.29712881262519725,0.6949950679847132,0.2396356281496974,Heavy Rain,maize
0.5642857142857143,0.38571428571428573,0.010526315789473684,0.3488309624558851,0.5938115183734761,0.5482416432053049,Very Heavy Rain,maize
0.65,0.35714285714285715,0.0,0.2797854176575034,0.7092238761647373,0.4587397857703604,Very Heavy Rain,maize
0.5428571428571428,0.32857142857142857,0.015789473684210527,0.5236299075659193,0.7007969735636442,0.41538263717168783,Very Heavy Rain,maize
0.6214285714285714,0.30714285714285716,0.05263157894736842,0.2967212249342902,0.563114173245568,0.5524313261151164,Very Heavy Rain,maize
0.5071428571428571,0.39285714285714285,0.03684210526315789,0.5207570424889407,0.5370009662261211,0.40125300910555967,Very Heavy Rain,maize
0.6428571428571429,0.37142857142857144,0.04736842105263158,0.30501010529241557,0.7117036443875491,0.3858847619102194,Very Heavy Rain,maize
0.4785714285714286,0.21428571428571427,0.03684210526315789,0.43715244346512183,0.5874108406833966,0.46176153127358815,Very Heavy Rain,maize
0.42857142857142855,0.35,0.021052631578947368,0.2995682028497783,0.5776840789712403,0.4725117066624011,Heavy Rain,maize
0.5928571428571429,0.37857142857142856,0.042105263157894736,0.32957353484394236,0.5407885992895436,0.4602621179502174,Heavy Rain,maize
0.5928571428571429,0.37142857142857144,0.021052631578947368,0.5103637486844118,0.6849900988450346,0.6264063810073213,Very Heavy Rain,maize
0.09285714285714286,0.39285714285714285,0.05263157894736842,0.2509210324325136,0.032563785616020226,0.22769483434036905,Very Heavy Rain,kidneybeans
0.17857142857142858,0.4642857142857143,0.005263157894736842,0.3263313784461254,0.010599928187148954,0.2522034368195656,Very Heavy Rain,kidneybeans
0.22142857142857142,0.35714285714285715,0.03684210526315789,0.42531881469575805,0.04224395642789977,0.29031674984984235,Very Heavy Rain,kidneybeans
0.2857142857142857,0.42142857142857143,0.005263157894736842,0.2296812688466884,0.07998208103339213,0.30821518521145985,Very Heavy Rain,kidneybeans
0.014285714285714285,0.4,0.02631578947368421,0.40195872273201083,0.06413781888132906,0.31789604455888953,Very Heavy Rain,kidneybeans
0.18571428571428572,0.42857142857142855,0.03684210526315789,0.27239065303600224,0.008897873139855354,0.3160001286290002,Very Heavy Rain,kidneybeans
0.12142857142857143,0.37142857142857144,0.031578947368421054,0.3338547585987072,0.02892418973169243,0.26223138940799734,Heavy Rain,kidneybeans
0.18571428571428572,0.5357142857142857,0.015789473684210527,0.3169829769570708,0.06818319220562745,0.19258708582566664,Very Heavy Rain,kidneybeans
0.12142857142857143,0.38571428571428573,0.010526315789473684,0.2895580227928094,0.06941671173602515,0.22899493091949982,Very Heavy Rain,kidneybeans
